Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
PositionBrain,32.989,30227.884,314.109,5482,579.824
PositionBrain,35.367,30292.046,333.278,5195,543.781
PositionBrain,34.452,30350.112,274.166,5141,548.765
PositionBrain,30.355,30403.482,271.116,5209,559.786
PositionBrain,33.480,30460.031,260.101,5486,571.994
PositionBrain,33.550,30510.196,177.583,5136,49.730
PositionBrain,35.636,30586.668,516.653,5554,486.182
PositionBrain,34.764,30644.722,279.434,5213,492.606
PositionBrain,33.127,30699.709,248.300,5194,542.205
PositionBrain,32.396,30757.761,297.841,5627,547.340
PositionBrain,31.142,30813.580,298.505,5152,597.994
PositionBrain,34.649,30876.277,326.603,5304,609.260
PositionBrain,33.751,30935.615,313.978,5344,553.708
PositionBrain,33.158,30988.748,245.817,5185,532.222
PositionBrain,35.091,31048.211,296.647,5140,605.686
PositionBrain,32.379,31113.352,369.714,5308,599.418
PositionBrain,35.808,31172.707,274.355,5702,503.454
PositionBrain,33.336,31229.128,261.326,5264,480.216
PositionBrain,31.350,31283.286,260.749,5173,494.789
PositionBrain,32.141,31344.466,368.650,5387,471.833
PositionBrain,37.034,31407.528,324.505,5190,511.275
PositionBrain,36.109,31466.933,268.782,5334,499.923
PositionBrain,30.136,31516.943,223.532,5128,571.953
PositionBrain,33.781,31577.516,328.144,5423,602.697
PositionBrain,31.858,31638.149,354.416,5305,511.948
PositionBrain,32.989,31691.008,246.433,5139,524.735
PositionBrain,35.475,31758.046,408.397,5408,535.487
PositionBrain,34.699,31815.303,255.618,5200,528.774
PositionBrain,31.021,31868.835,256.764,5291,561.959
PositionBrain,35.390,31931.073,330.245,5390,555.882
PositionBrain,31.770,31983.817,241.423,5123,565.269
PositionBrain,32.816,32044.260,339.377,5194,551.952
PositionBrain,36.358,32101.456,257.103,5477,495.520
PositionBrain,34.697,32165.906,359.223,5154,571.863
PositionBrain,30.075,32214.544,214.911,5218,559.746
PositionBrain,33.194,32276.803,353.785,5406,529.003
PositionBrain,32.115,32333.406,282.920,5214,426.324
PositionBrain,32.302,32389.487,297.270,5442,494.831
PositionBrain,35.321,32446.782,269.150,5353,609.521
PositionBrain,34.818,32512.881,371.796,5471,602.687
PositionBrain,30.629,32567.015,273.492,5295,565.780
PositionBrain,33.036,32621.689,254.586,5283,437.466
PositionBrain,31.772,32683.502,351.614,5326,593.804
PositionBrain,31.060,32731.966,215.120,5180,580.598
PositionBrain,35.187,32791.645,298.690,5142,564.077
PositionBrain,31.734,32852.280,342.239,5125,490.781
PositionBrain,29.745,32906.167,292.186,5199,569.467
PositionBrain,32.012,32956.721,224.184,5127,508.108
PositionBrain,34.443,33018.943,316.961,5270,523.345
PositionBrain,32.827,33074.609,275.398,5160,636.635
PositionBrain,35.185,33139.344,366.079,5174,547.951
PositionBrain,34.230,33195.309,237.429,5284,398.340
PositionBrain,34.402,33254.666,295.839,5592,566.801
PositionBrain,34.659,33312.193,274.393,5261,552.568
PositionBrain,31.572,33365.663,251.803,5207,579.671
PositionBrain,31.025,33429.559,425.481,5208,505.239
PositionBrain,40.386,33490.581,232.841,5641,544.280
PositionBrain,32.135,33550.200,315.144,5170,461.867
PositionBrain,30.127,33602.065,261.662,5237,506.281
PositionBrain,33.901,33658.543,274.766,5221,569.619
PositionBrain,31.192,33713.468,273.555,5136,606.122
PositionBrain,32.367,33773.081,335.673,5386,564.372
PositionBrain,35.302,33833.092,295.495,5172,536.564
PositionBrain,32.281,33888.934,261.655,5158,572.903
PositionBrain,30.343,33941.043,246.280,5152,535.153
PositionBrain,36.026,34008.083,369.431,5388,609.813
PositionBrain,34.941,34064.184,233.001,5397,615.215
PositionBrain,35.581,34126.072,326.795,5547,605.401
PositionBrain,37.366,34191.059,312.769,5247,598.935
PositionBrain,33.805,34248.951,276.193,5486,590.083
PositionBrain,36.427,34312.851,325.419,5625,532.848
PositionBrain,36.137,34368.671,231.127,5463,500.691
PositionBrain,31.738,34426.973,332.391,5282,614.356
PositionBrain,34.093,34487.820,337.532,5158,547.171
PositionBrain,34.291,34546.447,285.219,5124,629.925
PositionBrain,29.829,34600.881,284.518,5220,599.498
PositionBrain,34.989,34659.338,279.954,5363,592.535
PositionBrain,33.067,34718.238,301.470,5428,615.512
PositionBrain,33.517,34772.718,245.940,5337,488.165
PositionBrain,34.646,34834.304,337.608,5124,647.779
PositionBrain,38.155,34896.615,276.384,5363,543.797
PositionBrain,33.678,34961.169,371.019,5448,492.430
PositionBrain,33.100,35012.539,197.441,5157,546.222
PositionBrain,32.484,35070.151,287.877,5151,596.572
PositionBrain,34.062,35126.440,261.614,5283,595.681
PositionBrain,35.145,35183.506,268.455,5202,570.188
PositionBrain,38.290,35251.977,345.286,5337,568.471
PositionBrain,32.363,35305.807,237.871,5204,564.152
PositionBrain,33.154,35364.333,308.381,5170,541.532
PositionBrain,35.631,35418.689,214.905,5385,562.676
PositionBrain,30.551,35473.473,275.721,5162,618.191
PositionBrain,33.010,35534.304,351.242,5191,614.306
PositionBrain,38.924,35599.339,308.018,5389,612.045
PositionBrain,31.857,35660.660,333.831,5481,674.898
PositionBrain,32.751,35714.788,236.807,5176,626.157
PositionBrain,33.862,35770.038,240.474,5425,555.591
PositionBrain,34.639,35831.333,302.115,5489,586.579
PositionBrain,33.442,35889.401,305.344,5245,582.819
PositionBrain,36.141,35950.476,278.965,5302,672.955
PositionBrain,30.667,36008.723,315.608,5364,571.048
PositionBrain,34.789,36062.678,219.726,5482,571.553
PositionBrain,33.945,36119.275,251.618,5186,568.343
PositionBrain,32.880,36174.164,253.878,5204,607.666
PositionBrain,33.860,36238.086,371.412,5275,585.900
PositionBrain,38.558,36302.802,286.522,5270,661.173
PositionBrain,32.120,36358.943,268.892,5398,648.322
PositionBrain,34.041,36416.094,273.014,5315,585.251
PositionBrain,34.327,36475.096,279.584,5197,633.888
PositionBrain,34.121,36535.483,329.558,5375,528.848
PositionBrain,37.092,36593.138,249.444,5219,589.793
PositionBrain,32.534,36655.743,346.487,5266,543.795
PositionBrain,30.104,36707.885,259.677,5134,604.172
PositionBrain,32.008,36765.031,317.869,5270,612.557
PositionBrain,32.572,36822.505,281.908,5188,593.227
PositionBrain,33.173,36877.225,249.276,5123,629.688
PositionBrain,34.949,36939.398,331.389,5319,625.010
PositionBrain,37.489,37004.958,318.077,5227,593.053
PositionBrain,32.761,37059.591,245.630,5255,577.674
PositionBrain,31.008,37108.482,204.138,5134,582.914
PositionBrain,34.584,37170.703,320.088,5602,574.117
PositionBrain,30.524,37225.127,293.182,5183,566.923
PositionBrain,35.053,37294.932,443.057,5127,620.283
PositionBrain,33.417,37351.432,257.019,5209,566.501
PositionBrain,30.331,37398.358,186.671,5125,576.808
PositionBrain,33.592,37455.878,277.969,5271,566.754
PositionBrain,32.797,37512.354,274.705,5273,606.826
PositionBrain,31.120,37567.310,283.436,5213,634.241
PositionBrain,34.447,37630.679,360.814,5225,618.403
PositionBrain,37.306,37692.209,273.442,5240,655.911
PositionBrain,32.045,37746.272,255.961,5194,688.117
PositionBrain,33.082,37805.370,305.705,5297,648.554
PositionBrain,30.977,37852.741,194.163,5158,598.867
PositionBrain,32.829,37911.294,297.624,5339,614.368
PositionBrain,31.846,37970.125,314.888,5319,602.313
PositionBrain,33.645,38027.410,293.860,5232,572.483
PositionBrain,35.708,38089.798,308.999,5223,644.781
PositionBrain,32.617,38147.651,273.303,5456,589.452
PositionBrain,31.700,38201.096,238.352,5168,603.679
PositionBrain,32.412,38257.910,286.918,5163,556.794
PositionBrain,32.362,38316.084,281.228,5428,597.602
PositionBrain,31.685,38376.086,357.768,5316,651.563
PositionBrain,35.718,38438.523,295.537,5171,574.645
PositionBrain,31.966,38491.706,224.247,5157,610.590
PositionBrain,32.206,38546.836,266.325,5410,577.312
PositionBrain,33.631,38606.345,298.685,5427,520.561
PositionBrain,31.800,38658.278,234.014,5157,611.502
PositionBrain,31.402,38717.263,348.219,5356,561.394
PositionBrain,37.799,38781.049,299.200,5255,577.178
PositionBrain,32.545,38838.491,289.177,5262,574.904
PositionBrain,30.600,38891.840,255.302,5219,547.703
PositionBrain,32.099,38952.945,353.454,5239,653.267
PositionBrain,32.491,39010.987,292.172,5483,585.881
PositionBrain,31.104,39062.394,247.065,5170,553.674
PositionBrain,39.212,39132.498,368.665,5382,619.964
PositionBrain,32.299,39185.644,238.357,5252,646.309
PositionBrain,31.293,39244.211,303.975,5349,578.953
PositionBrain,34.134,39302.449,295.765,5296,587.624
PositionBrain,31.990,39356.016,244.702,5201,575.119
PositionBrain,30.807,39407.044,231.247,5156,568.471
PositionBrain,32.548,39467.935,355.121,5179,619.955
PositionBrain,35.486,39529.162,294.223,5208,638.511
PositionBrain,32.636,39590.302,316.343,5443,659.075
PositionBrain,30.072,39638.800,209.169,5150,644.885
PositionBrain,33.449,39698.651,310.371,5338,594.367
PositionBrain,31.698,39750.914,228.862,5123,654.925
PositionBrain,30.929,39809.458,343.102,5152,604.818
PositionBrain,37.123,39872.782,329.056,5149,601.098
PositionBrain,32.651,39930.881,283.582,5215,671.015
PositionBrain,32.551,39989.638,314.155,5357,623.852
PositionBrain,31.818,40046.045,296.920,5142,598.539
PositionBrain,33.160,40100.625,240.074,5488,585.419
PositionBrain,31.170,40160.912,368.184,5128,629.554
PositionBrain,34.479,40220.887,318.470,5201,612.584
PositionBrain,35.900,40284.884,321.902,5466,587.799
PositionBrain,31.190,40338.495,251.383,5266,564.301
PositionBrain,29.736,40391.593,260.363,5187,591.705
PositionBrain,33.835,40449.016,277.246,5452,581.173
PositionBrain,34.399,40505.537,252.813,5302,631.899
PositionBrain,31.951,40570.453,418.737,5256,564.096
PositionBrain,36.909,40624.291,195.634,5242,608.507
PositionBrain,33.381,40682.834,278.241,5124,696.251
PositionBrain,30.353,40737.141,274.736,5210,593.787
PositionBrain,32.516,40793.295,280.606,5296,588.180
PositionBrain,34.085,40848.143,233.319,5161,642.949
PositionBrain,31.526,40905.187,302.628,5177,578.686
PositionBrain,32.901,40963.263,308.665,5148,599.710
PositionBrain,35.879,41030.145,331.140,5280,591.797
PositionBrain,32.511,41084.912,253.487,5205,626.355
PositionBrain,32.653,41139.978,258.623,5257,574.200
PositionBrain,32.014,41192.138,238.723,5194,590.124
PositionBrain,31.208,41246.463,276.914,5169,616.678
PositionBrain,32.945,41304.154,312.099,5291,651.273
PositionBrain,37.800,41367.742,293.546,5268,606.472
PositionBrain,30.884,41421.165,248.778,5270,640.513
PositionBrain,31.581,41475.513,263.218,5206,623.570
PositionBrain,32.260,41531.743,280.674,5239,549.697
PositionBrain,31.222,41588.017,284.641,5154,615.243
PositionBrain,30.681,41647.529,357.138,5219,601.385
PositionBrain,36.666,41707.650,274.820,5284,677.074
PositionBrain,33.640,41769.811,325.122,5481,578.923
PositionBrain,32.243,41822.381,231.681,5148,643.228
PositionBrain,32.022,41880.413,318.115,5154,637.019
PositionBrain,31.381,41934.699,252.205,5238,694.681
PositionBrain,31.209,41997.506,392.004,5149,623.682
PositionBrain,35.577,42053.925,249.209,5360,652.124
PositionBrain,33.808,42111.785,260.119,5123,580.345
PositionBrain,31.148,42168.614,290.903,5435,624.269
PositionBrain,34.181,42228.988,312.143,5329,558.278
PositionBrain,32.948,42281.258,212.744,5249,598.488
PositionBrain,31.261,42338.478,298.465,5329,612.457
PositionBrain,31.049,42394.422,307.038,5124,646.401
PositionBrain,35.092,42454.958,319.342,5229,647.686
PositionBrain,33.276,42515.471,305.645,5148,638.970
PositionBrain,32.503,42573.960,305.365,5567,591.723
PositionBrain,32.984,42628.300,256.249,5303,579.002
PositionBrain,32.136,42680.934,238.676,5325,630.229
PositionBrain,31.003,42739.372,332.868,5243,565.968
PositionBrain,35.080,42799.291,305.909,5240,546.415
PositionBrain,33.719,42859.055,290.796,5174,608.455
PositionBrain,30.630,42909.524,230.541,5248,616.496
PositionBrain,32.206,42967.220,300.774,5144,590.997
PositionBrain,33.165,43024.842,273.092,5392,608.581
PositionBrain,32.131,43085.701,352.541,5398,667.954
PositionBrain,33.263,43143.788,308.212,5204,612.427
PositionBrain,36.773,43203.686,268.506,5133,617.167
PositionBrain,35.049,43263.369,274.507,5382,675.727
PositionBrain,32.710,43318.970,254.823,5245,614.738
PositionBrain,32.330,43377.060,289.187,5214,582.630
PositionBrain,34.541,43438.146,312.828,5485,603.748
PositionBrain,33.661,43494.155,276.002,5151,632.859
PositionBrain,35.154,43555.060,295.681,5182,635.961
PositionBrain,30.650,43608.199,251.768,5310,597.559
PositionBrain,31.673,43665.641,294.446,5337,690.686
PositionBrain,35.418,43722.325,230.527,5296,619.495
PositionBrain,30.790,43776.170,260.141,5174,654.554
PositionBrain,37.222,43847.880,436.785,5419,664.862
PositionBrain,34.660,43905.538,251.652,5194,654.788
PositionBrain,29.803,43955.731,236.326,5138,652.157
PositionBrain,34.197,44010.767,237.564,5308,594.060
PositionBrain,32.868,44066.891,273.241,5249,634.370
PositionBrain,31.321,44125.366,309.669,5263,636.822
PositionBrain,33.905,44184.547,314.791,5322,650.883
PositionBrain,36.646,44245.221,264.294,5165,628.720
PositionBrain,31.280,44305.001,333.828,5379,682.473
PositionBrain,35.132,44360.989,244.704,5449,627.072
PositionBrain,33.176,44416.945,252.685,5312,642.986
PositionBrain,31.360,44470.729,254.738,5122,664.684
PositionBrain,32.806,44531.395,351.939,5300,641.804
PositionBrain,37.000,44592.742,280.787,5195,638.678
PositionBrain,33.570,44650.598,270.579,5393,613.234
PositionBrain,30.796,44704.730,267.870,5164,652.162
PositionBrain,32.433,44758.683,240.156,5184,647.350
PositionBrain,31.666,44817.029,308.291,5332,631.595
PositionBrain,30.883,44871.315,290.088,5141,672.463
PositionBrain,36.270,44936.751,327.077,5291,672.288
PositionBrain,29.745,44986.950,224.153,5155,693.994
PositionBrain,31.632,45043.838,290.559,5366,651.630
PositionBrain,33.682,45104.150,303.568,5422,594.395
PositionBrain,31.676,45154.461,206.574,5359,698.410
PositionBrain,36.361,45222.958,407.760,5432,531.997
PositionBrain,38.887,45285.130,251.623,5632,584.142
PositionBrain,30.574,45341.515,295.871,5145,661.955
PositionBrain,31.861,45393.699,225.870,5257,664.935
PositionBrain,31.838,45449.791,272.898,5202,640.244
PositionBrain,31.052,45501.388,237.316,5177,660.333
PositionBrain,31.500,45564.243,391.878,5226,639.863
PositionBrain,35.638,45621.458,244.723,5320,627.739
PositionBrain,30.148,45676.855,278.079,5142,633.651
PositionBrain,31.359,45732.735,293.789,5362,638.386
