Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
PositionBrain,122.906,6672.354,332.109,5553,242.116
PositionBrain,111.734,6814.222,351.902,5413,251.061
PositionBrain,105.394,6937.942,206.486,5232,234.367
PositionBrain,102.141,7064.482,281.850,5221,297.397
PositionBrain,101.643,7193.528,332.092,5234,295.924
PositionBrain,104.472,7321.747,289.059,5252,258.404
PositionBrain,111.745,7462.888,348.377,5456,223.032
PositionBrain,112.767,7601.324,297.926,5547,234.570
PositionBrain,116.771,7747.817,345.162,5181,253.043
PositionBrain,109.364,7886.431,346.020,5183,180.648
PositionBrain,106.008,8010.773,214.998,5133,238.163
PositionBrain,116.679,8152.763,288.149,5199,229.698
PositionBrain,113.718,8294.988,337.592,5151,222.805
PositionBrain,112.624,8433.219,288.591,5146,254.733
PositionBrain,113.833,8574.521,323.149,5370,222.777
PositionBrain,106.627,8700.348,219.581,5186,259.212
PositionBrain,105.259,8835.791,369.702,5250,261.900
PositionBrain,112.549,8969.084,227.613,5217,244.915
PositionBrain,121.525,9122.781,373.137,5374,243.368
PositionBrain,110.557,9257.898,283.292,5238,282.220
PositionBrain,108.127,9395.713,354.214,5156,284.316
PositionBrain,122.777,9544.562,289.391,5909,278.444
PositionBrain,122.048,9694.194,325.915,5568,266.042
PositionBrain,110.187,9838.962,407.133,5294,193.551
PositionBrain,110.265,9967.947,212.963,5197,217.410
PositionBrain,123.199,10116.024,284.418,5517,276.309
PositionBrain,121.046,10267.293,358.349,5338,251.269
PositionBrain,116.523,10411.335,303.553,5174,279.389
PositionBrain,121.411,10569.442,447.842,5612,244.286
PositionBrain,114.596,10709.208,289.001,5121,223.089
PositionBrain,117.447,10849.475,261.634,5283,258.052
PositionBrain,116.576,10996.782,356.050,5234,287.953
PositionBrain,114.983,11138.609,314.191,5265,249.331
PositionBrain,117.040,11281.799,302.221,5346,247.740
PositionBrain,113.847,11423.565,327.322,5150,220.507
PositionBrain,117.607,11563.517,256.600,5265,237.665
PositionBrain,119.413,11716.940,384.974,5410,235.394
PositionBrain,112.077,11851.718,257.047,5242,285.004
PositionBrain,110.170,11988.134,307.939,5483,271.336
PositionBrain,105.786,12118.736,283.661,5171,247.637
PositionBrain,114.095,12256.697,284.068,5244,231.946
PositionBrain,116.972,12402.439,327.903,5394,255.010
PositionBrain,107.634,12533.890,283.316,5376,226.246
PositionBrain,110.528,12669.604,301.378,5351,259.988
PositionBrain,104.783,12805.274,380.463,5561,267.232
PositionBrain,107.567,12938.137,309.037,5197,252.845
PositionBrain,108.608,13072.729,301.214,5245,229.226
PositionBrain,107.742,13207.410,326.270,5233,270.004
PositionBrain,109.151,13340.507,286.423,5141,232.885
PositionBrain,115.442,13481.668,310.450,5143,285.625
PositionBrain,112.902,13626.739,372.455,5345,239.688
PositionBrain,113.787,13766.490,293.124,5315,254.166
PositionBrain,116.351,13910.292,308.668,5638,244.468
PositionBrain,110.258,14046.545,291.059,5412,201.535
PositionBrain,104.611,14185.526,421.050,5126,202.406
PositionBrain,118.040,14320.762,180.070,5453,239.804
PositionBrain,124.075,14473.897,336.061,5635,191.089
PositionBrain,112.984,14617.308,351.766,5499,245.489
PositionBrain,110.225,14753.031,305.257,5428,202.844
PositionBrain,108.734,14893.108,376.291,5368,232.522
PositionBrain,113.088,15028.071,257.814,5528,138.685
PositionBrain,107.023,15159.745,291.488,5212,293.438
PositionBrain,108.349,15290.406,255.390,5310,279.879
PositionBrain,114.132,15433.377,342.213,5661,244.208
PositionBrain,111.875,15569.865,294.169,5179,242.485
PositionBrain,120.543,15720.482,341.918,5359,230.898
PositionBrain,102.080,15853.218,368.122,5122,214.090
PositionBrain,110.578,15983.946,226.648,5344,157.895
PositionBrain,106.607,16110.754,234.451,5215,246.016
PositionBrain,106.042,16249.180,392.779,5217,262.101
PositionBrain,107.050,16379.572,273.209,5195,245.510
PositionBrain,111.336,16519.478,351.594,5507,249.633
PositionBrain,110.549,16657.656,320.204,5554,191.923
PositionBrain,114.888,16792.327,239.998,5149,242.000
PositionBrain,115.471,16937.599,338.461,5275,291.768
PositionBrain,101.592,17072.397,397.581,5150,236.644
PositionBrain,105.253,17194.282,187.830,5246,134.234
PositionBrain,112.551,17330.965,275.252,5648,208.857
PositionBrain,111.537,17476.422,409.820,5402,183.793
PositionBrain,107.003,17606.681,270.820,5312,202.421
PositionBrain,108.469,17737.232,251.331,5444,135.187
PositionBrain,119.499,17881.863,298.149,5427,239.011
PositionBrain,115.875,18025.913,323.378,5433,238.357
PositionBrain,109.779,18158.552,249.026,5377,173.461
PositionBrain,107.024,18295.650,357.490,5254,125.723
PositionBrain,121.170,18439.407,263.135,5698,199.742
PositionBrain,113.127,18585.800,411.507,5419,224.487
PositionBrain,110.879,18714.672,206.547,5172,134.362
PositionBrain,124.191,18869.145,355.392,5542,202.515
PositionBrain,120.014,19021.625,368.312,5244,134.145
PositionBrain,115.147,19157.234,239.169,5215,185.882
PositionBrain,113.751,19300.798,344.412,5198,215.475
PositionBrain,122.247,19445.132,248.079,5386,100.994
PositionBrain,116.645,19594.120,373.826,5547,150.253
PositionBrain,111.776,19735.105,343.041,5373,131.578
PositionBrain,113.754,19865.625,186.401,5572,168.374
PositionBrain,106.127,20005.029,405.660,5273,232.352
PositionBrain,108.041,20134.973,259.684,5267,204.638
PositionBrain,113.286,20275.615,323.791,5346,218.311
PositionBrain,110.434,20412.711,304.570,5287,160.238
PositionBrain,101.693,20538.350,276.596,5129,272.692
PositionBrain,115.241,20674.457,246.775,5304,237.507
PositionBrain,117.501,20818.724,315.854,5182,211.976
PositionBrain,109.608,20955.871,319.395,5443,262.015
PositionBrain,108.445,21090.789,309.720,5220,55.537
PositionBrain,114.675,21237.179,380.757,5265,198.584
PositionBrain,108.809,21364.360,202.328,5238,84.418
PositionBrain,107.422,21493.682,251.750,5173,223.246
PositionBrain,105.460,21619.641,236.903,5148,225.058
PositionBrain,111.785,21761.059,361.652,5392,189.892
PositionBrain,120.502,21914.037,384.060,5284,217.564
PositionBrain,124.250,22063.685,286.023,5670,140.202
PositionBrain,106.268,22194.213,282.558,5223,207.728
PositionBrain,116.553,22333.745,260.484,5522,223.224
PositionBrain,114.048,22483.527,431.595,5563,177.925
