Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
PositionBrain,34.537,7092.429,378.252,5135,644.495
PositionBrain,31.808,7157.208,341.291,5129,635.242
PositionBrain,33.995,7227.023,386.562,5122,655.502
PositionBrain,31.584,7291.054,341.476,5128,655.388
PositionBrain,31.208,7357.120,368.074,5123,657.256
PositionBrain,33.565,7426.925,399.168,5132,656.396
PositionBrain,34.609,7498.423,404.402,5126,669.685
PositionBrain,34.999,7569.709,381.183,5130,669.138
PositionBrain,34.945,7640.268,364.674,5127,680.614
PositionBrain,34.962,7710.999,357.514,5129,706.918
PositionBrain,32.268,7777.991,366.434,5122,693.035
PositionBrain,32.379,7843.396,342.020,5128,695.224
PositionBrain,31.629,7907.883,331.455,5123,711.576
PositionBrain,33.338,7974.754,344.563,5133,707.937
PositionBrain,32.245,8038.787,323.901,5135,718.736
PositionBrain,31.323,8101.663,334.502,5124,713.261
PositionBrain,31.658,8166.852,345.609,5128,706.166
PositionBrain,33.924,8233.920,339.428,5124,737.398
PositionBrain,34.097,8301.797,355.032,5128,718.733
PositionBrain,31.307,8367.752,359.602,5121,733.443
PositionBrain,31.134,8432.350,352.809,5126,734.105
PositionBrain,34.863,8503.479,380.287,5121,743.313
PositionBrain,35.528,8575.176,374.394,5127,739.048
PositionBrain,36.306,8647.981,367.379,5122,743.459
PositionBrain,32.497,8713.459,346.117,5124,745.741
PositionBrain,33.968,8781.236,344.557,5130,751.296
PositionBrain,33.803,8849.050,353.620,5129,734.912
PositionBrain,30.937,8914.593,350.453,5126,755.378
PositionBrain,31.407,8983.921,423.640,5121,762.995
PositionBrain,33.429,9053.713,389.358,5123,757.792
PositionBrain,33.810,9120.697,335.323,5133,765.126
PositionBrain,30.792,9185.539,350.412,5123,759.939
PositionBrain,34.468,9254.445,362.360,5125,759.947
PositionBrain,32.231,9321.165,359.424,5127,765.595
PositionBrain,32.283,9387.107,352.967,5126,772.521
PositionBrain,33.172,9454.297,343.627,5123,770.096
PositionBrain,30.741,9516.570,330.073,5127,767.083
PositionBrain,31.669,9586.399,421.911,5126,774.527
PositionBrain,34.853,9659.623,431.996,5141,783.375
PositionBrain,35.111,9731.302,368.761,5123,774.531
PositionBrain,36.991,9805.211,384.186,5123,772.060
PositionBrain,35.005,9877.031,357.200,5126,775.533
PositionBrain,33.922,9945.118,354.864,5123,779.370
PositionBrain,31.866,10014.094,405.236,5130,779.448
PositionBrain,33.608,10082.145,359.499,5128,782.815
PositionBrain,33.790,10150.946,364.815,5125,778.940
PositionBrain,32.906,10219.002,369.732,5129,783.299
PositionBrain,32.967,10288.507,378.518,5127,786.633
PositionBrain,32.534,10357.615,366.950,5134,788.571
PositionBrain,33.703,10428.291,372.258,5125,785.687
PositionBrain,33.199,10498.602,373.645,5122,782.317
PositionBrain,35.334,10570.579,374.864,5129,788.556
PositionBrain,33.060,10640.551,386.436,5122,785.664
PositionBrain,36.175,10714.615,390.165,5124,785.690
PositionBrain,38.065,10790.575,386.176,5126,786.168
PositionBrain,40.468,10876.318,385.662,5131,788.090
PositionBrain,33.115,10946.472,363.581,5131,789.972
PositionBrain,32.670,11011.555,337.228,5122,787.122
PositionBrain,32.483,11079.679,379.048,5121,789.956
PositionBrain,33.487,11147.481,344.795,5123,783.779
PositionBrain,33.539,11219.184,415.090,5122,789.487
PositionBrain,34.313,11288.162,363.418,5136,790.461
PositionBrain,34.410,11356.228,350.228,5131,790.455
PositionBrain,32.403,11423.421,362.080,5123,796.054
PositionBrain,34.612,11492.803,354.741,5125,791.844
PositionBrain,31.614,11558.895,367.825,5124,789.955
PositionBrain,34.130,11631.368,427.003,5128,791.855
PositionBrain,36.891,11704.548,375.449,5127,790.904
PositionBrain,34.987,11776.671,379.253,5131,796.064
PositionBrain,35.540,11848.823,363.467,5122,793.718
PositionBrain,32.141,11915.195,341.220,5122,795.576
PositionBrain,33.287,11983.077,362.900,5122,796.515
PositionBrain,32.055,12049.551,357.068,5128,797.460
PositionBrain,32.550,12114.442,333.339,5131,796.997
PositionBrain,34.506,12182.272,342.157,5126,797.448
PositionBrain,34.415,12251.137,361.956,5124,797.912
PositionBrain,32.210,12317.362,345.630,5132,799.314
